geohash7,total_events,brake_count,accel_count,avg_speed,avg_lat,avg_lon,unique_dates,unique_journeys
dpx8pt,5,4,1,40.19999999999999,42.2180882,-79.1135806,3,3
dr81ud,4,4,0,47.620000000000005,42.511222000000004,-78.552101,2,2
dprzkb,4,4,0,30.212500000000002,42.055845500000004,-78.88254549999999,2,2
dpxc5v,4,4,0,55.895,42.391904999999994,-78.93218250000001,2,2
dpxc1r,4,4,0,46.865,42.4054105,-79.04306,2,2
dpxcxe,8,4,4,41.487500000000004,42.469060000000006,-78.76779287500001,3,3
dprx44,4,4,0,48.1625,42.027534,-79.36471399999999,1,1
dprx7v,14,4,10,22.573571428571427,42.087154285714284,-79.27971607142855,7,7
dprx2z,4,4,0,73.8,42.097157499999994,-79.41218400000001,1,1
dpx2j5,4,4,0,16.985,42.206537499999996,-79.5841675,2,2
dprrnp,4,4,0,78.13,42.055462,-79.5393525,1,1
dr2pgx,4,4,0,39.5325,42.186606749999996,-78.591912,2,2
dpxchp,4,4,0,42.48,42.405201000000005,-78.922859,2,2
dpx9qv,6,4,2,52.278333333333336,42.436659666666664,-79.1509755,2,3
dr2pqx,10,4,6,21.427999999999997,42.096683899999995,-78.4582795,4,4
dpx82n,16,4,12,49.671875,42.2687225625,-79.4424515625,7,8
dr2p8k,4,4,0,11.469999999999999,42.122265,-78.7293475,1,1
dpx2zq,4,4,0,44.980000000000004,42.3576835,-79.478584,1,1
dpxbjz,4,4,0,29.085,42.22849825,-78.84712025,3,3
dpxcye,4,4,0,28.130000000000003,42.516310000000004,-78.8107,1,1
dpx2du,11,4,7,40.84,42.2977999090909,-79.67307545454545,4,4
dr80bc,18,4,14,41.12444444444444,42.32874416666667,-78.70934955555555,6,7
dpx231,16,4,12,53.521874999999994,42.2400646875,-79.754407,3,5
dprx93,4,4,0,36.485,42.106119,-79.397049,1,1
dpx2qj,8,4,4,45.853750000000005,42.26176124999999,-79.53304887499999,3,3
dr8536,4,4,0,30.9425,42.77422225,-78.687309,2,2
dprxd1,6,4,2,14.226666666666667,42.1076155,-79.36371916666666,5,5
dpxcy6,13,4,9,32.82461538461539,42.51110269230769,-78.82308692307691,7,8
dr8464,6,4,2,29.468333333333334,42.59791500000001,-78.65185833333334,5,5
dr82c0,4,4,0,17.495,42.320592,-78.346817,3,3
dprxk1,7,4,3,40.83285714285715,42.06442757142857,-79.26872157142857,4,4
dpx26y,4,4,0,29.847500000000004,42.265001250000005,-79.68340875000001,2,2
dpxfqr,4,4,0,28.762500000000003,42.624829749999996,-78.820633,2,2
dr8n2d,15,4,11,20.063333333333333,43.2983496,-78.72609006666669,4,8
dpxfhz,4,4,0,49.235,42.58010675,-78.88649375,3,3
dr85yh,5,4,1,17.808,42.87157620000001,-78.4792482,3,3
dr2p88,10,4,6,32.949,42.1001746,-78.72578610000001,6,7
dpx8f8,7,4,3,54.942857142857136,42.32462971428571,-79.34178814285714,2,3
dr2pvv,4,4,0,39.0925,42.1743575,-78.48767675,4,4
dprr58,21,4,17,29.450952380952373,42.01555223809524,-79.647464,3,4
dprxr8,9,4,5,16.108888888888888,42.060919,-79.119018,4,4
dr2p2r,4,4,0,15.4725,42.096993499999996,-78.73822349999999,2,3
dprzu1,13,4,9,40.823076923076925,42.150136076923076,-78.92098307692308,3,3
dr80gs,4,4,0,60.470000000000006,42.344614,-78.590498,3,3
dr2pbk,4,4,0,22.97,42.165903,-78.7337835,1,1
dpxcm6,4,4,0,24.485,42.42280575,-78.8669625,2,2
dr8hqw,7,4,3,36.26571428571428,42.969522142857144,-78.46431742857143,2,2
dpx23j,5,4,1,68.58800000000001,42.2598778,-79.75053899999999,3,3
dpx9j1,8,4,4,43.379999999999995,42.37043575,-79.23122024999999,3,3
dpx9uf,4,4,0,57.345,42.508877,-79.237045,1,1
dr823z,10,4,6,35.017,42.272619000000006,-78.31500489999999,5,6
dr84v8,6,4,2,40.21666666666666,42.671214166666665,-78.50442199999999,3,3
dprz5z,6,4,2,37.166666666666664,42.051908499999996,-78.93393333333333,2,2
dprygv,4,4,0,42.455,41.998314,-78.9365275,1,1
dpxuuh,11,4,7,29.409090909090914,43.04916,-78.91639654545455,5,6
dr80bh,8,4,4,44.06250000000001,42.344735750000005,-78.73935037500001,3,3
dpx8hs,4,4,0,42.254999999999995,42.21309375,-79.24655150000001,2,2
dprr4p,6,4,2,41.31499999999999,42.053600499999995,-79.713084,2,3
dpx8qc,4,4,0,27.157500000000002,42.2407905,-79.15453550000001,3,3
dprzx6,4,4,0,90.5825,42.113642999999996,-78.77769425,2,3
dpx2wg,4,4,0,27.21,42.29495525,-79.4972155,2,2
dr2nvt,4,4,0,42.544999999999995,41.999770999999996,-78.50579575,2,2
dpx91k,5,4,1,34.128,42.386349200000005,-79.397586,3,3
dpxyhy,8,4,4,29.301250000000003,43.27658625,-78.88966475000001,3,4
dr81je,9,4,5,41.29777777777778,42.38200144444445,-78.50301044444444,4,4
dr816u,5,4,1,35.412,42.4345916,-78.6288194,2,2
dr2pnn,14,4,10,14.68857142857143,42.04595992857143,-78.48460250000001,9,9
dr81cz,4,4,0,54.237500000000004,42.53476225,-78.66281325,3,3
dpx2hq,4,4,0,76.39250000000001,42.222142000000005,-79.61143874999999,2,2
dprxf5,4,4,0,49.7625,42.162110750000004,-79.360882,2,2
dpx2ey,12,4,8,59.31583333333334,42.3090525,-79.63500341666666,4,4
dr8449,13,4,9,35.54461538461539,42.54933607692307,-78.639074,7,11
dprzg7,4,4,0,21.6275,42.16378025,-78.95183549999999,2,2
dpxbsm,4,4,0,40.7375,42.30420625000001,-78.912936,2,2
dr831q,10,4,6,50.827,42.3978719,-78.33875139999999,5,5
dr80x8,4,4,0,38.1575,42.277260749999996,-78.41189775000001,2,4
dpxb1g,8,4,4,37.50125,42.205966875,-79.022645,2,2
dpxfmw,5,4,1,22.404,42.6199522,-78.8540228,4,4
dprxcj,6,4,2,19.161666666666665,42.17602483333334,-79.40256750000002,3,4
dpx9vs,6,4,2,27.791666666666668,42.51849116666666,-79.20118066666667,3,3
dprzww,6,4,2,8.363333333333335,42.13442866666667,-78.81190000000002,3,3
dprr3n,6,4,2,29.375,42.092890833333335,-79.75627633333333,5,5
dpx8pm,8,4,4,35.91625,42.21660387499999,-79.13136012500001,5,5
dprrnr,10,4,6,43.402,42.0521359,-79.52769930000001,4,4
dr2pwp,4,4,0,44.94499999999999,42.141081,-78.478363,1,1
dr8jvd,4,4,0,29.0075,43.21071525,-78.5054935,3,3
dpx8mr,4,4,0,25.89,42.271702,-79.2179645,1,1
dpxbc4,12,4,8,44.94416666666666,42.33458616666667,-79.05317125,3,3
dpxfqp,6,4,2,27.893333333333327,42.62339433333333,-78.83209133333334,4,5
dpxc4y,4,4,0,31.575000000000003,42.398174499999996,-78.972824,1,1
dpxvjj,19,4,15,16.3,43.09701115789474,-78.87298715789474,12,14
dr84vw,5,4,1,20.848,42.7050742,-78.49758139999999,5,5
dpx80m,6,4,2,25.105,42.21848933333334,-79.43140433333333,4,4
dprxvy,4,4,0,69.6825,42.18020425,-79.18960799999999,3,3
dpxb5t,5,4,1,33.446,42.217916200000005,-78.943588,3,4
dpxy5y,7,4,3,50.08,43.27681728571429,-78.93229685714287,4,4
dpxc5g,4,4,0,29.61,42.3839935,-78.93655749999999,1,1
dr8093,6,4,2,22.978333333333335,42.28198966666667,-78.69413516666667,3,4
dr2pvz,4,4,0,11.13,42.182108,-78.495598,1,1
dr81r4,8,4,4,15.96,42.4190455,-78.43206225,2,2
dprrhk,5,4,1,40.124,42.0349814,-79.6153702,3,3
dr2rcd,4,4,0,55.69500000000001,42.156021499999994,-78.327644,1,1
dpxud4,4,4,0,28.445,42.9897785,-79.0129225,2,2
dr2ph8,4,4,0,39.315,42.012522000000004,-78.547409,1,1
dpx8z8,4,4,0,32.705,42.32193,-79.112549,1,1
dprxgn,4,4,0,48.79750000000001,42.179359500000004,-79.31736375,2,2
dprycw,4,4,0,49.4,42.00478,-79.034046,1,1
dpxcjd,4,4,0,48.79,42.375274999999995,-78.85503225,2,2
dr84um,5,4,1,22.16,42.7006546,-78.55571,3,3
dprr9w,15,4,11,74.87533333333334,42.13541073333332,-79.73101259999999,4,5
dr2p1f,4,4,0,27.7,42.024229000000005,-78.6685105,2,2
dprx95,5,4,1,22.598,42.1180816,-79.4054078,3,3
dpx9qj,4,4,0,27.6775,42.437181499999994,-79.18141499999999,2,2
dr81nh,5,4,1,64.39,42.387303200000005,-78.4766784,3,4
dr80my,4,4,0,31.427500000000002,42.264671,-78.49108749999999,3,3
dr2p8t,13,4,9,32.41615384615385,42.130188000000004,-78.71986923076923,5,7
dr80nz,6,4,2,62.09333333333333,42.22928733333333,-78.443704,4,4
dr800z,4,4,0,6.3825,42.23007875,-78.7120055,3,3
dr84v4,5,4,1,41.108,42.6871972,-78.527057,2,2
dpx9v3,8,4,4,73.1125,42.503784625,-79.21984875000001,3,3
dpx25c,4,4,0,84.82,42.19633775,-79.638691,2,2
dr8jn4,4,4,0,29.195,43.080635,-78.4844265,3,3
dprrq2,4,4,0,46.705,42.05977,-79.527695,1,1
dpx2v8,4,4,0,24.875,42.321760499999996,-79.55452700000001,1,1
dpx8v7,4,4,0,37.845,42.3379365,-79.21144100000001,2,2
dr2pzd,8,4,4,28.151249999999997,42.155638499999995,-78.41922100000001,4,4
dr832k,9,4,5,36.53666666666667,42.43357677777778,-78.38147399999998,4,4
dpxb0g,4,4,0,61.540000000000006,42.205327999999994,-79.06534975,2,2
dr2r8w,10,4,6,13.785999999999998,42.136796399999994,-78.37602580000001,3,3
dr83c1,4,4,0,30.564999999999998,42.501499,-78.3529625,1,1
dr8nju,14,4,10,49.426428571428566,43.26566771428571,-78.48886835714286,4,4
dpx8jm,4,4,0,49.535,42.215720250000004,-79.21635275,2,2
dpxfj1,6,4,2,48.61666666666667,42.5484565,-78.871811,4,4
dpx86q,10,4,6,48.217,42.268154499999994,-79.34968740000001,5,5
dr2rc4,5,4,1,19.114,42.158763199999996,-78.34530179999999,3,3
dprzky,10,4,6,17.876,42.0923042,-78.8882226,7,8
dr809j,7,4,3,44.41571428571429,42.30728657142858,-78.70485257142857,1,1
dpxb96,4,4,0,34.5,42.288578,-79.04588899999999,2,2
dpx94p,4,4,0,35.055,42.402528000000004,-79.35811600000001,3,3
dr2r9k,4,4,0,51.8375,42.12586025,-78.34332475000001,2,2
dprrr1,5,4,1,42.174,42.0638076,-79.49289680000001,2,2
dr2p7c,8,4,4,39.775000000000006,42.0626025,-78.58055512499999,1,2
dr80u2,4,4,0,54.27999999999999,42.321166500000004,-78.562504,2,2
dr81qg,8,4,4,32.12625,42.429018250000006,-78.44452175,3,3
dr8jnp,11,4,7,21.007272727272724,43.10647272727273,-78.48443963636363,3,4
dr84qm,4,4,0,39.285,42.6126835,-78.468212,3,3
dpx8b8,8,4,4,49.03999999999999,42.321697625000006,-79.42624024999999,5,5
dr81x8,7,4,3,49.614285714285714,42.45362842857143,-78.41441571428572,3,3
dpxbjg,4,4,0,34.065,42.2083665,-78.84729,1,1
dpx8zf,4,4,0,22.294999999999998,42.3353005,-79.112495,1,1
dpxbmc,5,4,1,37.989999999999995,42.241523,-78.8469636,3,3
dr830q,11,4,7,36.87,42.39795381818181,-78.37746172727272,5,5
dr8nn0,11,4,7,35.45545454545454,43.24747218181819,-78.486213,4,5
dpx8sz,6,4,2,42.800000000000004,42.31783416666667,-79.23774266666668,5,5
dpxc2h,6,4,2,66.88666666666666,42.434442999999995,-79.09078716666666,2,2
dpxcz9,4,4,0,44.0275,42.50204,-78.76488125,3,4
dr85nr,5,4,1,19.396,42.7560132,-78.4683138,4,5
dr823g,6,4,2,26.998333333333335,42.25038633333333,-78.32090383333333,3,3
dpxc9x,6,4,2,47.63666666666666,42.4903275,-79.02994716666666,4,4
dr2p9j,4,4,0,39.185,42.127323000000004,-78.7014695,1,1
dprwyj,10,4,6,38.585,42.000455599999995,-79.1795891,6,7
dprxey,4,4,0,27.369999999999997,42.137432000000004,-79.2801055,2,2
dprz28,9,4,5,16.113333333333333,42.059338777777775,-79.0766548888889,4,4
dprre5,4,4,0,46.22,42.11916,-79.6659545,1,1
dr8hmh,4,4,0,51.47,42.959633000000004,-78.5260735,1,1
dr2pd2,8,4,4,47.855000000000004,42.102562,-78.64226149999999,4,5
dr831n,10,4,6,47.72,42.4000921,-78.3450822,5,5
dpxchr,4,4,0,27.835,42.4033525,-78.9058,1,1
dpx267,4,4,0,34.81,42.25113025,-79.698841,2,2
dpx81q,5,4,1,53.86600000000001,42.2241174,-79.3981492,2,2
dpxudh,18,4,14,25.441111111111113,43.005716333333346,-79.00753905555557,9,11
dprrmh,8,4,4,34.4275,42.080146875,-79.57599549999999,1,1
dr8217,9,4,5,40.44222222222223,42.20588611111111,-78.33277977777779,2,2
dr8026,8,4,4,18.4725,42.243086250000005,-78.728065625,4,4
dprzeh,4,4,0,15.33,42.121855,-78.963936,1,1
dpx8ks,4,4,0,31.105,42.2572335,-79.25098249999999,2,2
dr8jv8,13,4,9,38.96076923076923,43.199559230769225,-78.5060813076923,7,7
dprxcp,5,4,1,68.05199999999999,42.1857196,-79.40684639999999,4,4
dpxbqx,7,4,3,22.055714285714284,42.272769571428576,-78.8087617142857,2,3
dprrrj,7,4,3,26.354285714285716,42.08554757142857,-79.49679342857144,4,4
dr81tm,5,4,1,36.980000000000004,42.480052799999996,-78.5093582,3,4
dpx9wt,6,4,2,47.51,42.480920833333336,-79.16106433333333,3,3
dprrrg,9,4,5,34.628888888888895,42.07641477777778,-79.45729911111113,4,5
dpx8g1,4,4,0,52.955000000000005,42.3268775,-79.316685,1,1
dpxbw0,6,4,2,38.425000000000004,42.277909,-78.83086516666667,5,5
dprzsj,4,4,0,39.235,42.12799575,-78.92497075,2,2
dpx8v2,6,4,2,54.84833333333333,42.32178733333333,-79.21828183333334,2,3
dprxrq,4,4,0,47.2325,42.092234749999996,-79.12444325,2,2
dr8196,5,4,1,53.444,42.4625452,-78.69071220000001,3,3
dr8jh0,5,4,1,48.128,43.0684976,-78.57081000000001,4,4
dr81nt,4,4,0,36.195,42.395765499999996,-78.45446050000001,1,1
dr2pqb,8,4,4,26.235,42.058302499999996,-78.449872,4,4
dpx9m9,4,4,0,30.540000000000003,42.41476625,-79.20474825,3,3
dpxb51,5,4,1,24.18,42.1974578,-78.96081560000002,3,3
dpx9mm,6,4,2,40.443333333333335,42.435173999999996,-79.213735,2,2
dpxfr4,8,4,4,36.666250000000005,42.597976,-78.79265475,4,4
dr8ntu,8,4,4,26.5325,43.35570325,-78.49588600000001,1,1
dr80x6,4,4,0,20.520000000000003,42.2888795,-78.43113299999999,2,2
dpx2m3,7,4,3,41.01428571428571,42.23969942857143,-79.56948014285713,3,3
dr819z,7,4,3,21.974285714285713,42.493194,-78.6635797142857,3,5
dr8jvw,4,4,0,56.13,43.23374475,-78.50435425,3,3
dpxcn5,4,4,0,44.2725,42.38324,-78.83057975,1,2
dpxbbm,6,4,2,29.218333333333334,42.349804,-79.09029766666667,3,3
dprqfv,4,4,0,55.64,42.0001975,-79.67899675,2,2
dprr91,4,4,0,38.58,42.10931975,-79.75464075,2,2
dr80g4,4,4,0,40.625,42.3318795,-78.6092225,2,2
dr2pzh,4,4,0,14.795,42.16605,-78.4351385,1,1
dprz4j,7,4,3,33.88428571428572,42.04195142857143,-79.00927085714287,3,3
dpxfvq,12,4,8,25.039166666666663,42.70770758333333,-78.86426225000001,10,10
dprxz7,4,4,0,25.9175,42.1630165,-79.13040375,2,2
dpxbnq,4,4,0,22.2325,42.2243325,-78.82317549999999,2,2
dprzzr,4,4,0,80.7425,42.182791,-78.782277,2,2
dpx83q,4,4,0,25.78,42.2677705,-79.397381,1,1
dr8187,6,4,2,28.951666666666668,42.4716505,-78.72815066666668,4,4
dprzdk,5,4,1,44.442,42.1237754,-78.99304360000001,3,3
dr81d0,6,4,2,69.02,42.454568333333334,-78.66145200000001,2,2
dr8jyn,4,4,0,58.695,43.232733,-78.4811745,1,1
dpx3nb,10,4,6,36.057,42.364935,-79.5000618,3,4
dr8n80,4,4,0,26.18,43.332019,-78.74037375,3,3
dpxf9c,4,4,0,39.83,42.6376955,-79.017006,1,1
dr83f1,4,4,0,30.57,42.502121,-78.309776,1,1
dpxcu9,9,4,5,30.31555555555555,42.50305733333333,-78.89785944444445,3,3
dpx8fu,10,4,6,31.911,42.3423198,-79.32746409999999,4,5
dr81kw,4,4,0,49.99,42.444382000000004,-78.5517005,2,2
dpxfhg,4,4,0,36.39,42.558723,-78.886353,1,1
dprzx7,8,4,4,41.7525,42.116408375,-78.777485875,2,2
dr8235,8,4,4,41.463750000000005,42.25028425000001,-78.347815625,4,4
dpx92b,4,4,0,20.785,42.4126045,-79.41826625,1,1
dr84w3,4,4,0,15.785,42.6376665,-78.4697875,1,1
dpx2kt,4,4,0,31.17,42.25937925,-79.59632875,1,1
dr2r09,4,4,0,18.27,42.022281500000005,-78.370766,1,1
dpx8yc,4,4,0,22.57,42.328478,-79.147091,1,1
dr816k,13,4,9,67.27307692307693,42.43412915384616,-78.6413286153846,2,3
dpxc1j,6,4,2,25.459999999999997,42.39168866666666,-79.0492095,2,2
dr80e5,12,4,8,55.02333333333333,42.29498774999999,-78.61463425000001,4,4
dpxb9f,4,4,0,45.9975,42.28980625,-79.018156,2,2
dr2pgm,6,4,2,24.200000000000003,42.173468333333325,-78.59801616666667,3,3
dpx2y9,5,4,1,37.965999999999994,42.326910399999996,-79.517334,2,2
dpx829,4,4,0,22.557499999999997,42.23900425,-79.42526475,2,2
dprx16,4,4,0,28.935000000000002,42.0252455,-79.38829399999999,3,3
dprxz0,4,4,0,28.59,42.14741825,-79.14076225,2,2
dpxvqj,4,4,0,7.2425,43.1428965,-78.8324565,3,3
dprrft,6,4,2,42.28666666666666,42.175801,-79.68467966666667,1,1
dprzne,4,4,0,33.485,42.02907275,-78.81106175000001,1,2
dpx2sv,8,4,4,24.8125,42.30531525,-79.59283837499999,4,4
dr2ngn,4,4,0,25.545,42.0008395,-78.61812599999999,1,1
dr806b,7,4,3,68.05714285714286,42.232007714285714,-78.6197237142857,3,3
dprrxk,4,4,0,39.295,42.126324,-79.481163,1,1
dpxb70,5,4,1,22.82,42.2319128,-78.9677246,2,2
dpx908,7,4,3,36.42857142857143,42.36513957142857,-79.42616385714284,3,3
dprx0b,4,4,0,38.334999999999994,42.014686499999996,-79.411667,1,1
dprr6x,6,4,2,41.730000000000004,42.096323500000004,-79.68825650000001,3,3
dr80bg,6,4,2,75.84833333333334,42.33976616666667,-78.716273,4,4
dpxfsn,7,4,3,45.35142857142858,42.661015000000006,-78.92263514285715,3,3
dpxbe3,6,4,2,26.435,42.2861295,-78.95619216666667,4,4
dpx2w3,4,4,0,17.0,42.285704,-79.5196835,1,1
dr80q9,5,4,1,31.369999999999997,42.2404518,-78.4619736,2,2
dprryw,5,4,1,26.927999999999997,42.176889800000005,-79.5112292,4,5
dpxcyx,6,4,2,21.615,42.533716500000004,-78.81316,3,3
dpx848,5,4,1,43.797999999999995,42.18889,-79.3385392,3,3
dr85yk,5,4,1,27.78,42.8717582,-78.464356,2,2
dpxduf,6,4,2,20.448333333333334,42.68675050000001,-79.24398683333334,1,1
dr8jh8,10,4,6,25.077999999999996,43.0678905,-78.5493178,5,5
dpxbp4,4,4,0,40.525000000000006,42.200722,-78.7868045,2,2
dr2pp3,6,4,2,44.20166666666666,42.02096066666667,-78.42182666666668,3,3
dr2phn,4,4,0,34.114999999999995,42.048203,-78.56495324999999,3,3
dpxc07,4,4,0,55.690000000000005,42.38235825,-79.08253475,2,2
dr81pz,4,4,0,37.29,42.4064405,-78.40494225,2,2
dpx8t0,4,4,0,51.42999999999999,42.27923875,-79.22780350000001,2,2
dr8155,4,4,0,29.6775,42.38033,-78.61619375000001,3,3
dr2p2j,4,4,0,23.384999999999998,42.08679325,-78.74830275,1,1
dpxb2t,4,4,0,40.54,42.259195250000005,-79.07921625,2,2
dr8j02,9,4,5,27.348888888888887,43.07118644444444,-78.73887822222221,4,4
dprrp0,4,4,0,30.69,42.016502,-79.495064,1,1
dr823m,4,4,0,46.44,42.2638245,-78.3341485,1,1
dpxcjx,7,4,3,37.81571428571427,42.40347371428572,-78.85507628571429,4,4
dpx944,4,4,0,53.065,42.37614550000001,-79.354601,2,2
dpxc31,4,4,0,30.5125,42.416861499999996,-79.0467415,2,2
dpxczp,7,4,3,47.36,42.53750514285714,-78.78334571428572,4,4
dprr73,4,4,0,65.65,42.065838,-79.65970999999999,1,1
dprx1q,4,4,0,46.855000000000004,42.045837500000005,-79.3880465,1,1
dprz22,5,4,1,50.739999999999995,42.0606884,-79.0834716,3,3
dpx86e,6,4,2,38.18,42.249058000000005,-79.34210466666667,3,3
dpx8e0,4,4,0,49.900000000000006,42.278185,-79.315643,1,1
dr80x7,8,4,4,41.88875,42.2938095,-78.424646625,4,5
dpxczz,13,4,9,40.77692307692307,42.53767900000001,-78.76089500000002,9,9
dpx2p5,4,4,0,45.925,42.206031499999995,-79.4906655,1,1
dpxbsj,8,4,4,41.974999999999994,42.307262875,-78.919736,3,4
dpxb9u,9,4,5,33.857777777777784,42.299661666666665,-79.01635066666667,4,4
dprxth,6,4,2,54.80166666666667,42.12460383333333,-79.226658,4,4
dr8j7c,4,4,0,38.1275,43.11709575,-78.5851325,3,3
dpx83t,4,4,0,53.449999999999996,42.260602,-79.38133825,2,2
dr2p5b,4,4,0,26.634999999999998,42.0135975,-78.5805245,1,1
dprxju,4,4,0,71.51,42.035917999999995,-79.1935215,2,2
dr8jkd,4,4,0,38.76,43.126335,-78.552046,1,1
dprz4e,4,4,0,48.582499999999996,42.031066,-78.98552924999998,2,2
dprx59,7,4,3,67.22,42.02173828571428,-79.29848485714285,3,3
dr814f,6,4,2,7.946666666666665,42.3795105,-78.62712133333333,3,3
dr8jkt,7,4,3,36.832857142857144,43.13790242857142,-78.54149499999998,3,4
dpx819,4,4,0,69.1625,42.19517625,-79.384903,2,2
dpxc3q,4,4,0,25.357499999999998,42.44235725,-79.046318,2,2
dpxb29,4,4,0,27.119999999999997,42.2418005,-79.069275,1,1
dpxfqe,10,4,6,37.527,42.600892,-78.8073387,5,5
dpxc3u,4,4,0,13.415000000000001,42.4307595,-79.016869,1,1
dr80hn,20,4,16,54.33399999999999,42.22456825,-78.5647246,5,5
dpxvpy,6,4,2,68.88,43.09951616666667,-78.75030233333332,2,2
dpx9kp,4,4,0,24.560000000000002,42.447379749999996,-79.27612225,1,1
dpx22g,11,4,7,48.26363636363637,42.25299854545454,-79.76124354545455,2,2
dpx8tf,4,4,0,36.805,42.290780999999996,-79.1902965,1,1
dr83c5,4,4,0,44.474999999999994,42.514982,-78.34529900000001,1,1
dpx89h,17,4,13,34.71470588235294,42.29970035294118,-79.398793,7,8
dpx90v,4,4,0,40.545,42.3945895,-79.4120885,2,2
dpxfv7,5,4,1,54.538,42.688662799999996,-78.8611772,4,4
dr846e,5,4,1,18.956,42.600843,-78.639894,4,4
dr8ntz,4,4,0,26.865,43.37036075,-78.4882125,2,2
dpxbhq,7,4,3,57.457142857142856,42.22448914285714,-78.907934,2,2
dpxb7v,4,4,0,50.215,42.26265050000001,-78.93572825000001,2,2
dr8hfh,4,4,0,13.170000000000002,43.0457485,-78.65213425,3,3
dr8498,16,4,12,46.505624999999995,42.630206875,-78.678117375,6,6
dprxrv,16,4,12,28.243749999999995,42.0837464375,-79.10574,4,4
dpxcxu,5,4,1,32.188,42.4768774,-78.7586854,3,3
dpryzx,4,4,0,28.035,42.01122375,-78.76758375,2,3
dr814x,5,4,1,28.242,42.405267200000004,-78.63390639999999,2,2
dpx27f,4,4,0,26.325000000000003,42.243539000000006,-79.6366595,2,2
dpx23d,8,4,4,42.65,42.244491249999996,-79.73405937500002,3,3
dpxb14,4,4,0,11.68,42.199192,-79.049778,1,1
dpxcbm,14,4,10,55.98500000000001,42.52524414285715,-79.08875378571427,5,5
dpx8b7,4,4,0,30.090000000000003,42.33860975,-79.433954,2,2
dr2qby,4,4,0,42.6,42.004431,-78.3563235,3,3
dr2r93,5,4,1,29.544,42.1059922,-78.3331604,3,3
dr80we,8,4,4,84.28999999999999,42.29449325,-78.45530137499999,3,3
dpxbs2,5,4,1,35.182,42.275434,-78.9142104,4,4
dr806z,5,4,1,39.116,42.270044,-78.6221406,2,2
dpxb4r,5,4,1,26.644,42.228531,-79.0012056,4,4
dpxctj,4,4,0,41.475,42.48253925,-78.87753675,2,3
dr81pb,4,4,0,29.46,42.3679675,-78.4089315,1,1
dpxbfw,4,4,0,37.26,42.3553655,-78.9808195,1,1
dpx9xn,4,4,0,24.82,42.4862025,-79.135006,2,2
dr80xs,5,4,1,44.57,42.2988694,-78.4164794,3,4
dr8n4n,6,4,2,31.663333333333338,43.28027866666667,-78.65647899999999,3,3
dpxc7q,4,4,0,55.290000000000006,42.44551475,-78.95839699999999,3,3
dr80v0,4,4,0,46.025,42.32053575,-78.52680375,2,3
dr80gj,4,4,0,77.14,42.35074525,-78.60777075,2,2
dr85ep,4,4,0,7.759999999999999,42.84414275,-78.60721649999999,3,3
dpx93k,10,4,6,56.91200000000001,42.43141480000001,-79.39067399999999,2,2
dr80dk,5,4,1,23.742,42.299634000000005,-78.64920959999999,4,4
dprzve,11,4,7,18.829090909090908,42.16373463636364,-78.84984045454546,5,6
dpx8ur,16,4,12,49.30875,42.35890675,-79.25875475,2,3
dpx2us,16,4,12,25.230625,42.34149037500001,-79.59751706249999,8,10
dpxbmp,4,4,0,32.33,42.272345,-78.875263,2,2
dprz84,10,4,6,38.63,42.1144289,-79.1001762,1,1
dr80x1,4,4,0,29.909999999999997,42.284193,-78.4332655,1,1
dpx91d,4,4,0,42.68,42.377886000000004,-79.384056,2,2
dr803q,6,4,2,7.786666666666666,42.26870533333334,-78.69312816666667,3,4
dpxgh6,8,4,4,71.86375000000001,42.72683025,-78.914351125,5,6
dpx8vg,4,4,0,18.59,42.3375035,-79.198307,1,1
dr2ptj,4,4,0,25.62,42.1280975,-78.527546,2,2
dpxfex,4,4,0,58.655,42.6700745,-78.9369585,1,1
dpxcup,15,4,11,40.554,42.53806446666667,-78.91591413333332,11,11
dr80qm,6,4,2,38.76333333333333,42.25993916666667,-78.46638116666666,3,3
dr818e,5,4,1,32.638,42.4718072,-78.727797,2,3
dr80s2,8,4,4,61.628750000000004,42.277069000000004,-78.557619125,3,3
dprzeg,4,4,0,99.2525,42.11923875,-78.93359325,2,2
dpxbch,4,4,0,31.4875,42.344440500000005,-79.05596,1,1
dr80q5,4,4,0,65.06,42.249416,-78.475727,1,1
dpx25v,4,4,0,38.335,42.216342999999995,-79.6370355,1,1
dpxc6d,4,4,0,28.075,42.418602,-78.9874155,1,1
dpxc0w,4,4,0,42.870000000000005,42.401204,-79.07024025,1,1
dr80tr,4,4,0,31.76,42.31507675,-78.50960925,2,2
dr85nk,4,4,0,22.57,42.736884,-78.46593075,2,2
dpxvdf,4,4,0,30.549999999999997,43.169865,-78.9697645,1,1
dpx8s7,7,4,3,44.01714285714286,42.29351542857143,-79.2567007142857,1,1
dr2pwb,4,4,0,14.3325,42.102109,-78.45254874999999,4,4
dr2r9s,31,4,27,46.60258064516129,42.12473983870967,-78.32909783870967,9,11
dr822j,4,4,0,31.44,42.260288,-78.39001275,2,2
dr80m1,4,4,0,48.6825,42.23720075,-78.52310949999999,2,2
dprx2p,4,4,0,29.082499999999996,42.09518725,-79.451916,1,1
dr820j,8,4,4,6.68,42.219445500000006,-78.394451,1,2
dr8jnr,5,4,1,9.31,43.1061446,-78.4700836,3,3
dr2php,5,4,1,14.272,42.0519516,-78.5697864,2,2
dr8hgb,19,4,15,31.42789473684211,43.02423252631579,-78.57638157894735,7,9
