cluster_id,event_count,center_lat,center_lon,avg_speed,avg_accelX,avg_accelY,top_postal,abs_count,esc_count,aeb_count,unique_dates,unique_journeys,hard_brake_nearby,brake_unique_dates,brake_unique_journeys,brake_avg_speed,score_safety_events,score_brake_nearby,score_persistence,confidence_score,n_events_matched,n_dry_warm,n_dry_cold,n_rainy,n_rainy_cold,pct_dry,pct_rainy,avg_temp_at_event,weather_independence,final_confidence
187,4,43.036307,-78.82320975,21.04,-4.9225,-0.0025,14228,0,0,4,1,1,12446,34,6461,26.00091354652097,0.0,0.8538693743139407,0.0,0.2988542810098792,4,0,0,4,0,0.0,1.0,5.463304896575902,0.9060688055662931,0.2707825414329946
289,4,43.00486925,-78.82241099999999,49.92,-1.54,0.0174999999999999,14150,4,0,0,2,2,11633,34,5936,31.60501074529356,0.0,0.7980927552140505,0.0526315789473684,0.2924903590617597,4,0,0,4,0,0.0,1.0,11.397563668460014,0.9060688055662931,0.2650163902747448
146,10,42.9054632,-78.72823869999999,38.848000000000006,-2.022,0.13,14227,10,0,0,5,5,7740,32,3720,30.42929586563308,0.0303030303030303,0.5310098792535675,0.2105263157894736,0.2506062488073291,10,2,0,8,0,0.2,0.8,13.456326544534884,1.0,0.2506062488073291
147,16,42.937133,-78.88905775,18.880000000000003,-1.77625,0.00375,14207,16,0,0,8,8,5504,32,2776,23.09047238372093,0.0606060606060606,0.3776070252469813,0.3684210526315789,0.2485101462367624,16,2,0,14,0,0.125,0.875,11.265917239255941,1.0,0.2485101462367624
129,14,42.88012964285714,-78.87153085714286,47.08571428571429,-1.5135714285714286,-0.0328571428571428,14203,14,0,0,6,7,7767,32,4011,26.57130681086649,0.0505050505050505,0.5328622392974753,0.2631578947368421,0.2724932776403471,14,0,0,14,0,0.0,1.0,13.75023635319761,0.9060688055662931,0.24689765859643356
253,12,42.99080733333333,-78.80561924999999,19.65333333333333,-1.939166666666667,-0.305,14226,12,0,0,5,6,8401,32,4320,27.194205451731936,0.0404040404040404,0.5763583973655324,0.2105263157894736,0.2705186341869209,12,0,0,12,0,0.0,1.0,13.95403665720147,0.9060688055662931,0.24510849576116842
110,10,42.9187852,-78.7370714,24.928,-1.504,-0.0409999999999999,14225,8,2,0,4,5,9085,32,4552,23.39052394056137,0.0303030303030303,0.6232848518111965,0.1578947368421052,0.2697445944656572,10,0,0,10,0,0.0,1.0,13.180408472294483,0.9060688055662931,0.24440716251546213
419,6,43.00277599999999,-78.85448166666667,11.733333333333334,-1.0033333333333334,-0.0033333333333333,14150,6,0,0,3,3,8719,32,4335,27.958901250143366,0.0101010101010101,0.598175082327113,0.1052631578947368,0.2397174723285778,6,2,0,4,0,0.3333333333333333,0.6666666666666666,23.708711062806426,1.0,0.2397174723285778
270,6,42.9988085,-78.697093,18.4,-0.6483333333333334,-0.0999999999999999,14221,6,0,0,3,3,8551,32,4231,28.216056601567065,0.0101010101010101,0.5866492864983535,0.1052631578947368,0.2356834437885119,6,2,0,4,0,0.3333333333333333,0.6666666666666666,12.85318918765183,1.0,0.2356834437885119
372,4,42.79673625,-78.75140775,13.84,-3.595,-0.105,14127,4,0,0,2,2,10233,33,5157,28.637086875794,0.0,0.7020444566410537,0.0526315789473684,0.2588734545612109,4,0,0,4,0,0.0,1.0,4.859551049706438,0.9060688055662931,0.23455716176709643
32,9,42.99199033333333,-78.82250577777776,36.33777777777778,-1.0633333333333332,-0.0466666666666666,14226,9,0,0,5,5,8108,33,4205,24.76855081401085,0.0252525252525252,0.5562568605927553,0.2105263157894736,0.2574224902558428,8,0,0,8,0,0.0,1.0,16.399877385671232,0.9060688055662931,0.23324248827201222
274,6,43.060192,-78.84126366666668,35.36,-1.19,0.0249999999999999,14120,6,0,0,3,3,8408,32,3480,29.39202664129401,0.0101010101010101,0.5768386388583974,0.1052631578947368,0.2322497171145273,6,2,0,4,0,0.3333333333333333,0.6666666666666666,15.708872827629984,1.0,0.2322497171145273
94,8,42.98026475,-78.858636625,23.68,-1.7912499999999998,-0.0375,14223,8,0,0,4,4,7675,32,3829,27.0213328990228,0.0202020202020202,0.5265504939626784,0.1578947368421052,0.2318471651782718,8,2,0,6,0,0.25,0.75,15.250015734627773,1.0,0.2318471651782718
229,5,43.0583322,-78.8375962,27.648000000000003,-1.668,-0.018,14120,5,0,0,3,3,9331,32,4733,27.308005572821777,0.005050505050505,0.640161909989023,0.1052631578947368,0.2523926599900443,5,0,0,5,0,0.0,1.0,12.73643740832687,0.9060688055662931,0.22868511597087895
228,10,42.8286709,-78.7859463,25.696,-1.673,0.01,14224,10,0,0,5,5,7802,32,3763,27.01495257626249,0.0303030303030303,0.5352634467618003,0.2105263157894736,0.2520949974352106,9,0,0,9,0,0.0,1.0,15.866495879330618,0.9060688055662931,0.22841541321535896
141,6,42.9795085,-78.79824166666667,28.0,-4.523333333333333,-0.0033333333333333,14226,2,0,4,1,2,9265,33,4510,26.200449001618995,0.0101010101010101,0.6356339187705817,0.0,0.2265122756101076,6,6,0,0,0,1.0,0.0,12.11161705705373,1.0,0.2265122756101076
416,10,43.002598,-78.8566326,22.912,-0.943,-0.0019999999999999,14150,10,0,0,2,5,8226,32,4203,26.2097252613664,0.0303030303030303,0.5643523600439078,0.0526315789473684,0.2228024328734219,10,6,0,4,0,0.6,0.4,16.100534318828892,1.0,0.2228024328734219
219,8,42.990990625,-78.82037025,19.880000000000003,-1.48875,-0.07,14226,8,0,0,4,4,7282,33,3843,25.25719445207361,0.0202020202020202,0.4995883644346872,0.1578947368421052,0.2224104198434748,8,2,0,6,0,0.25,0.75,16.533082988814343,1.0,0.2224104198434748
90,8,43.086058625,-78.69686775,62.36,-1.95875,0.01125,14051,8,0,0,4,4,8229,33,3300,35.3029626929153,0.0202020202020202,0.5645581778265643,0.1578947368421052,0.2451498545306318,8,0,0,8,0,0.0,1.0,16.469004388990783,0.9060688055662931,0.22212263587932005
197,10,42.980588,-78.8260469,29.568,-1.926,0.033,14150,10,0,0,5,5,7470,32,3714,27.198649263721556,0.0303030303030303,0.5124862788144896,0.2105263157894736,0.2441229886536519,9,0,0,9,0,0.0,1.0,15.971816669014206,0.9060688055662931,0.2211922247406881
