hour_key,wiper_on,wiper_off,wiper_total,rain_ratio,is_rainy,avg_temp,min_temp,max_temp,is_cold,is_freezing
2022-10-22 14,292,36,382,0.7643979057591623,True,23.42033050425576,12.5,42.5,False,False
2022-10-22 15,262,34,331,0.7915407854984894,True,23.577501965629562,13.0,48.5,False,False
2022-10-22 16,252,20,327,0.7706422018348624,True,23.36438969214124,14.0,41.0,False,False
2022-10-22 17,213,16,277,0.7689530685920578,True,22.299947718276197,12.0,40.5,False,False
2022-10-22 18,201,14,271,0.7416974169741697,True,19.232970366337405,9.5,37.0,False,False
2022-10-22 19,137,9,174,0.7873563218390804,True,16.924004443848528,7.0,32.5,False,False
2022-10-22 20,77,2,95,0.8105263157894737,True,16.076861266947173,6.5,30.5,False,False
2022-10-22 21,90,4,116,0.7758620689655172,True,14.721922910037605,4.5,34.0,False,False
2022-10-22 22,51,3,74,0.6891891891891891,True,13.130969875091845,5.5,38.5,False,False
2022-10-22 23,26,0,36,0.7222222222222222,True,13.153369849964276,3.5,46.5,False,False
2022-10-23 00,16,0,26,0.6153846153846154,True,12.951594936708862,6.0,25.0,False,False
2022-10-23 01,8,0,16,0.5,True,12.157790492957746,4.5,19.0,False,False
2022-10-23 02,10,2,15,0.6666666666666666,True,12.588409475465314,3.0,22.5,False,False
2022-10-23 03,7,0,7,1.0,True,11.312167906482465,4.0,23.0,False,False
2022-10-23 04,10,5,17,0.5882352941176471,True,10.486078886310905,0.0,19.0,False,False
2022-10-23 05,9,1,13,0.6923076923076923,True,10.505779569892473,3.5,18.5,False,False
2022-10-23 06,24,9,34,0.7058823529411765,True,9.711549139367019,3.5,19.0,False,False
2022-10-23 07,75,29,146,0.5136986301369864,True,8.894254330376004,0.5,21.5,False,False
2022-10-23 08,113,30,184,0.6141304347826086,True,10.05232855680655,0.0,23.0,False,False
2022-10-23 09,169,26,235,0.7191489361702128,True,13.507971848730369,1.5,28.0,False,False
2022-10-23 10,254,28,340,0.7470588235294118,True,17.202577146860815,4.5,33.5,False,False
2022-10-23 11,259,20,336,0.7708333333333334,True,20.07476468559038,6.0,37.0,False,False
2022-10-23 12,283,24,350,0.8085714285714286,True,22.312080949744725,10.5,37.5,False,False
2022-10-23 13,239,21,318,0.7515723270440252,True,23.573235718910304,12.0,42.5,False,False
2022-10-23 14,219,20,271,0.8081180811808119,True,24.120893030638914,14.0,41.5,False,False
2022-10-23 15,204,24,280,0.7285714285714285,True,24.186220710506426,13.5,41.5,False,False
2022-10-23 16,210,17,279,0.7526881720430108,True,23.690415379439024,14.0,49.0,False,False
2022-10-23 17,190,24,257,0.7392996108949417,True,22.060936525535308,13.5,61.5,False,False
2022-10-23 18,175,17,250,0.7,True,19.279968788532674,8.5,35.5,False,False
2022-10-23 19,101,3,128,0.7890625,True,16.893897173269067,8.0,35.5,False,False
2022-10-23 20,56,3,75,0.7466666666666667,True,14.842315325248071,6.5,27.0,False,False
2022-10-23 21,28,3,47,0.5957446808510638,True,13.887074609974942,5.0,24.5,False,False
2022-10-23 22,12,1,16,0.75,True,12.800908932004894,6.0,28.5,False,False
2022-10-23 23,10,1,14,0.7142857142857143,True,12.002753653886888,3.0,22.0,False,False
2022-10-24 00,3,1,4,0.75,True,11.073963232150492,2.5,21.0,False,False
2022-10-24 01,7,1,8,0.875,True,9.630480167014614,5.0,14.0,False,False
2022-10-24 02,2,0,2,1.0,True,8.854048964218455,3.5,20.0,False,False
2022-10-24 03,2,1,7,0.2857142857142857,False,7.635640138408305,4.0,18.0,False,False
2022-10-24 04,14,10,34,0.4117647058823529,True,7.142696629213483,3.0,16.0,False,False
2022-10-24 05,77,56,174,0.4425287356321839,True,7.639336378937244,0.5,21.5,False,False
2022-10-24 06,289,227,741,0.3900134952766532,True,7.58582911253028,2.0,20.5,False,False
2022-10-24 07,758,605,1990,0.38090452261306534,True,7.714713781105717,0.0,21.0,False,False
2022-10-24 08,466,317,1161,0.40137812230835485,True,8.92725278007536,1.0,21.5,False,False
2022-10-24 09,222,88,465,0.4774193548387097,True,12.534638765900626,4.5,29.5,False,False
2022-10-24 10,144,37,217,0.663594470046083,True,16.497843506205204,8.5,36.0,False,False
2022-10-24 11,157,20,212,0.7405660377358491,True,19.362507102411882,10.5,34.0,False,False
2022-10-24 12,161,15,224,0.71875,True,20.912936229388784,11.0,37.5,False,False
2022-10-24 13,178,14,232,0.7672413793103449,True,22.19686332826117,13.0,51.0,False,False
2022-10-24 14,209,19,275,0.76,True,23.36064455928797,13.5,39.0,False,False
2022-10-24 15,236,19,314,0.7515923566878981,True,23.82396870170433,14.5,41.5,False,False
2022-10-24 16,236,26,326,0.7239263803680982,True,23.555808369859573,14.0,43.5,False,False
2022-10-24 17,266,39,392,0.6785714285714286,True,22.135580739596616,13.5,41.0,False,False
2022-10-24 18,235,28,307,0.7654723127035831,True,19.462567528930222,12.0,32.0,False,False
2022-10-24 19,136,15,192,0.7083333333333334,True,17.407597771779706,10.5,48.5,False,False
2022-10-24 20,77,8,108,0.7129629629629629,True,16.131036747675182,9.0,38.5,False,False
2022-10-24 21,58,8,87,0.6666666666666666,True,15.095192204732841,8.5,26.0,False,False
2022-10-24 22,23,2,32,0.71875,True,14.427948286735337,6.5,24.0,False,False
2022-10-24 23,7,3,19,0.3684210526315789,True,14.063490214352283,7.5,21.5,False,False
2022-10-25 00,7,0,9,0.7777777777777778,True,13.422000847816872,9.0,26.0,False,False
2022-10-25 01,4,0,4,1.0,True,13.674418604651162,8.5,27.0,False,False
2022-10-25 02,7,2,11,0.6363636363636364,True,13.222666666666667,8.0,21.5,False,False
2022-10-25 03,1,0,1,1.0,True,12.71788990825688,9.0,23.5,False,False
2022-10-25 04,26,25,65,0.4,True,12.866258741258742,6.5,20.5,False,False
2022-10-25 05,100,85,233,0.4291845493562232,True,12.26554642462897,6.0,20.5,False,False
2022-10-25 06,313,261,828,0.3780193236714976,True,12.27984852984853,4.5,24.0,False,False
2022-10-25 07,1034,870,2819,0.3667967364313586,True,12.187420477733765,5.5,25.0,False,False
2022-10-25 08,605,429,1487,0.40685944855413586,True,13.549727387262143,5.0,27.0,False,False
2022-10-25 09,254,110,550,0.4618181818181818,True,15.950807909003933,9.0,32.5,False,False
2022-10-25 10,166,35,266,0.6240601503759399,True,18.921053219037415,13.0,33.0,False,False
2022-10-25 11,164,25,233,0.703862660944206,True,21.541490223515115,14.5,36.0,False,False
2022-10-25 12,191,21,261,0.7318007662835249,True,23.401940012965042,14.0,40.0,False,False
2022-10-25 13,151,11,227,0.6651982378854625,True,24.46949595148796,15.0,41.5,False,False
2022-10-25 14,153,13,222,0.6891891891891891,True,25.302935474514953,15.0,49.5,False,False
2022-10-25 15,199,16,266,0.7481203007518797,True,25.333753859624867,15.0,39.5,False,False
2022-10-25 16,250,20,323,0.7739938080495357,True,24.86965941818374,14.0,39.0,False,False
2022-10-25 17,254,20,329,0.7720364741641338,True,23.223080497663368,14.0,45.0,False,False
2022-10-25 18,156,10,207,0.7536231884057971,True,20.243094625730055,12.0,43.0,False,False
2022-10-25 19,120,8,153,0.7843137254901961,True,18.276025939811532,10.0,38.0,False,False
2022-10-25 20,88,7,122,0.7213114754098361,True,17.57161854712084,10.0,27.0,False,False
2022-10-25 21,45,2,62,0.7258064516129032,True,18.103173370606203,10.5,35.0,False,False
2022-10-25 22,20,2,34,0.5882352941176471,True,17.823388065678813,9.5,30.0,False,False
2022-10-25 23,10,0,14,0.7142857142857143,True,17.186925229908038,13.0,51.0,False,False
2022-10-26 00,8,4,14,0.5714285714285714,True,15.620229599751784,10.5,24.5,False,False
2022-10-26 01,5,0,9,0.5555555555555556,True,15.2032,10.0,24.5,False,False
2022-10-26 02,6,3,9,0.6666666666666666,True,12.744137931034484,9.0,22.0,False,False
2022-10-26 03,3,2,5,0.6,True,12.885394828791055,8.0,24.5,False,False
2022-10-26 04,17,11,39,0.4358974358974359,True,13.397466216216216,5.0,20.5,False,False
2022-10-26 05,43,28,88,0.48863636363636365,True,13.601117544095866,7.0,23.0,False,False
2022-10-26 06,121,71,253,0.4782608695652174,True,14.162474773899394,6.5,24.0,False,False
2022-10-26 07,323,159,666,0.484984984984985,True,14.111810052420598,5.0,28.0,False,False
2022-10-26 08,286,106,536,0.5335820895522388,True,14.872492751556633,7.0,30.0,False,False
2022-10-26 09,159,27,245,0.6489795918367347,True,16.492520945305092,11.0,28.5,False,False
2022-10-26 10,134,27,193,0.694300518134715,True,17.651949595815502,11.0,32.0,False,False
2022-10-26 11,438,258,802,0.5461346633416458,True,17.887142603445213,11.5,40.0,False,False
2022-10-26 12,5460,5065,11396,0.47911547911547914,True,15.10023139858406,11.0,40.0,False,False
2022-10-26 13,4605,4241,10090,0.45639246778989095,True,14.020550384835767,11.5,35.5,False,False
2022-10-26 14,5609,5196,12121,0.4627505981354674,True,14.10243814652874,11.5,48.5,False,False
2022-10-26 15,4721,4231,10419,0.45311450235147327,True,14.207430938073777,11.5,27.5,False,False
2022-10-26 16,3021,2469,6504,0.46448339483394835,True,14.6650298908149,11.5,30.5,False,False
2022-10-26 17,2528,2085,5390,0.46901669758812614,True,14.438720236760684,10.0,28.0,False,False
2022-10-26 18,1774,1469,3821,0.4642763674430777,True,14.061507882111036,8.5,37.5,False,False
2022-10-26 19,1260,1008,2528,0.49841772151898733,True,13.456129479094521,8.5,32.0,False,False
2022-10-26 20,939,804,1966,0.47761953204476093,True,12.521926001623035,8.5,25.0,False,False
2022-10-26 21,380,298,783,0.48531289910600256,True,11.472934402834506,6.0,26.0,False,False
2022-10-26 22,208,166,431,0.48259860788863107,True,10.87910131819494,6.5,32.5,False,False
2022-10-26 23,66,41,128,0.515625,True,10.402640264026402,6.5,23.5,False,False
2022-10-27 00,13,5,24,0.5416666666666666,True,9.527412692452122,7.0,14.5,False,False
2022-10-27 01,5,1,6,0.8333333333333334,True,9.357899807321772,7.5,16.5,False,False
2022-10-27 02,7,4,11,0.6363636363636364,True,8.491097922848665,7.0,12.5,False,False
2022-10-27 03,7,1,9,0.7777777777777778,True,8.146265560165975,6.5,17.0,False,False
2022-10-27 04,18,2,28,0.6428571428571429,True,7.8985798085828955,6.0,16.5,False,False
2022-10-27 05,39,9,67,0.582089552238806,True,7.632749611636775,4.0,19.0,False,False
2022-10-27 06,155,43,260,0.5961538461538461,True,7.4086124784888145,3.0,21.5,False,False
2022-10-27 07,415,103,629,0.6597774244833068,True,7.244982325804326,1.5,19.5,False,False
2022-10-27 08,369,78,573,0.643979057591623,True,7.0377273392169295,2.0,29.0,False,False
2022-10-27 09,225,27,302,0.7450331125827815,True,7.467907318721062,3.5,23.5,False,False
2022-10-27 10,191,28,279,0.6845878136200717,True,8.451810856834323,4.0,23.0,False,False
2022-10-27 11,234,22,319,0.7335423197492164,True,9.33298364993857,4.0,25.0,False,False
2022-10-27 12,312,26,415,0.7518072289156627,True,10.06525317851106,6.0,26.5,False,False
2022-10-27 13,296,29,406,0.729064039408867,True,10.63534612176814,6.5,27.0,False,False
2022-10-27 14,306,21,411,0.7445255474452555,True,11.04693153702035,6.0,28.5,False,False
2022-10-27 15,375,23,489,0.7668711656441718,True,11.104914982420791,6.0,30.5,False,False
2022-10-27 16,417,24,552,0.7554347826086957,True,10.77221561270248,6.0,31.0,False,False
2022-10-27 17,427,43,581,0.7349397590361446,True,9.913389595570498,4.5,25.0,False,False
2022-10-27 18,305,21,404,0.754950495049505,True,8.54267235549435,2.5,26.0,False,False
2022-10-27 19,206,13,275,0.7490909090909091,True,6.837298741349016,0.5,29.0,False,False
2022-10-27 20,138,22,193,0.7150259067357513,True,5.597011940810146,-1.0,22.5,False,False
2022-10-27 21,72,5,108,0.6666666666666666,True,4.977117271172712,-1.0,21.0,True,False
2022-10-27 22,54,19,94,0.574468085106383,True,4.379540598290598,-1.5,17.0,True,False
2022-10-27 23,30,10,62,0.4838709677419355,True,3.5874816386486046,-1.0,14.5,True,False
2022-10-28 00,15,5,26,0.5769230769230769,True,3.11897738446411,-1.0,11.5,True,False
2022-10-28 01,9,4,25,0.36,True,2.663525216505349,-1.5,11.0,True,False
2022-10-28 02,6,3,13,0.46153846153846156,True,2.6448467966573816,-1.5,10.0,True,False
2022-10-28 03,13,12,31,0.41935483870967744,True,0.8800773694390716,-2.0,14.0,True,False
2022-10-28 04,49,41,117,0.4188034188034188,True,0.6819495533368366,-2.5,11.0,True,False
2022-10-28 05,52,39,156,0.3333333333333333,True,0.8843782889791009,-4.0,20.0,True,False
2022-10-28 06,278,233,744,0.3736559139784946,True,0.9152877697841727,-4.5,19.0,True,False
2022-10-28 07,771,645,2139,0.36044880785413747,True,0.9344455011359434,-4.0,18.5,True,False
2022-10-28 08,442,314,1198,0.36894824707846413,True,1.6170394710263005,-3.0,24.5,True,False
2022-10-28 09,282,138,608,0.46381578947368424,True,3.588073998245101,-1.5,24.0,True,False
2022-10-28 10,202,70,396,0.51010101010101,True,6.9172866990841095,0.5,25.0,False,False
2022-10-28 11,196,21,270,0.725925925925926,True,9.168451975200442,0.0,23.5,False,False
2022-10-28 12,219,24,296,0.7398648648648649,True,11.011134395267716,3.5,30.0,False,False
2022-10-28 13,199,16,260,0.7653846153846153,True,12.417927609896147,7.0,29.0,False,False
2022-10-28 14,217,21,288,0.7534722222222222,True,12.954923981969593,6.5,28.0,False,False
2022-10-28 15,229,20,304,0.7532894736842105,True,12.752437643974899,7.5,34.5,False,False
2022-10-28 16,242,11,317,0.7634069400630915,True,12.380464442311673,8.0,30.5,False,False
2022-10-28 17,243,9,310,0.7838709677419354,True,11.737576543154695,6.0,37.5,False,False
2022-10-28 18,166,5,195,0.8512820512820513,True,10.1494437545607,4.0,30.5,False,False
2022-10-28 19,138,5,189,0.7301587301587301,True,9.336833069202324,2.0,34.0,False,False
