cluster_id,event_count,center_lat,center_lon,avg_speed,avg_accelX,top_postal,abs_count,esc_count,aeb_count,unique_dates,unique_journeys
1182,2,42.8839655,-78.814022,58.08,-2.4699999999999998,14206,2,0,0,1,1
1181,2,42.961831000000004,-78.778829,30.720000000000002,-2.91,14226,2,0,0,1,1
1164,2,42.904604,-78.885509,18.240000000000002,-2.1750000000000003,14213,2,0,0,1,1
1117,2,42.356579499999995,-79.229474,19.52,-1.8299999999999998,14718,2,0,0,1,1
1116,2,42.734309499999995,-78.72903149999999,20.64,-1.1099999999999999,14127,2,0,0,1,1
1115,2,43.1582405,-79.0382585,69.6,-2.3600000000000003,14092,2,0,0,1,1
1113,2,42.937331,-78.800184,25.6,-0.735,14215,2,0,0,1,1
1112,2,42.794450499999996,-78.84680399999999,46.08,-2.8099999999999996,14219,2,0,0,1,1
1111,2,42.989358499999994,-78.8786525,54.4,-0.94,14217,2,0,0,1,1
1110,2,42.946754999999996,-78.803437,47.04,-1.03,14215,2,0,0,1,1
1140,2,42.876249,-78.84915,40.480000000000004,-1.4849999999999999,14210,2,0,0,1,1
1139,2,42.9936955,-78.9339115,25.439999999999998,-1.175,14150,2,0,0,1,1
1138,2,43.032484999999994,-78.4757415,39.52,-2.1100000000000003,14001,2,0,0,1,1
1137,2,43.0321755,-78.64714649999999,29.28,-2.95,14032,2,0,0,1,1
1136,2,42.87171,-78.6946395,19.68,-3.485,14043,0,2,0,1,1
1135,2,42.8946335,-78.672546,38.08,-0.25,14086,0,2,0,1,1
1134,2,42.963579499999994,-78.7873235,19.04,-2.095,14226,2,0,0,1,1
1148,2,42.7660255,-78.768489,14.719999999999999,-0.86,14127,2,0,0,1,1
1132,2,42.430595499999995,-79.3074285,21.12,-1.33,14063,2,0,0,1,1
1131,2,42.038568,-78.3304345,27.84,-1.815,14770,2,0,0,1,1
1130,2,42.978329,-78.6373205,64.32,-3.3600000000000003,14031,0,2,0,1,1
1129,2,42.847025,-78.834214,44.0,-1.89,14220,2,0,0,1,1
1128,2,42.958282999999994,-78.83331050000001,19.04,-1.5299999999999998,14214,2,0,0,1,1
1126,2,42.930653,-78.64985250000001,15.04,-0.485,14086,2,0,0,1,1
1157,2,42.4584615,-79.3336415,16.32,-2.3099999999999996,14048,2,0,0,1,1
1156,2,42.3032345,-78.7958845,44.480000000000004,-2.625,14755,2,0,0,1,1
1155,2,42.752992,-78.8876855,16.0,-0.985,14075,2,0,0,1,1
1154,2,42.873323,-78.725042,14.719999999999999,-0.735,14227,2,0,0,1,1
1153,2,42.987433499999995,-78.68528549999999,13.6,-0.515,14221,2,0,0,1,1
1152,2,42.7430305,-78.6113625,24.64,-1.6400000000000001,14052,2,0,0,1,1
1151,2,42.877793,-78.7787675,54.239999999999995,-1.4849999999999999,14206,2,0,0,1,1
1150,2,42.9655235,-78.5129135,28.64,-2.2199999999999998,14001,2,0,0,1,1
1149,2,42.445584,-78.7694395,17.28,-2.63,14729,2,0,0,1,1
1133,2,42.6524865,-78.965912,21.28,-0.9650000000000001,14006,2,0,0,1,1
1207,2,42.945102500000004,-78.79618500000001,20.48,-1.815,14215,2,0,0,1,1
1206,2,43.0670015,-78.846122,23.520000000000003,-1.795,14120,2,0,0,1,1
1269,2,42.973620499999996,-78.73943299999999,17.439999999999998,-1.875,14221,2,0,0,1,1
1268,2,42.937411999999995,-78.7174865,16.32,-0.59,14225,2,0,0,1,1
1266,2,42.79277999999999,-78.7564525,17.439999999999998,-0.905,14127,2,0,0,1,1
1265,2,42.9221415,-78.88160149999999,15.68,-1.145,14213,2,0,0,1,1
1264,2,42.9337995,-78.7990685,39.68,-1.3900000000000001,14215,2,0,0,1,1
1247,2,42.4461655,-79.38814550000001,51.040000000000006,-1.11,14048,2,0,0,1,1
1245,2,42.901949,-78.86008799999999,13.120000000000001,-0.78,14204,2,0,0,1,1
1244,2,43.103017,-79.0300065,24.96,-0.15999999999999998,14305,2,0,0,1,1
1243,2,42.968650999999994,-78.804801,13.28,-0.56,14226,2,0,0,1,1
1242,2,42.7718775,-78.83135250000001,11.68,-0.64,14075,2,0,0,1,1
1241,2,42.954354499999994,-78.7547905,40.959999999999994,-4.755000000000001,14221,2,0,0,1,1
1240,2,42.244251,-79.357921,75.36,-2.64,14728,0,2,0,1,1
1180,2,42.850857,-78.72585,12.64,-1.45,14224,2,0,0,1,1
1238,2,42.704063,-78.814526,3.52,-1.03,14075,2,0,0,1,1
1255,2,42.998571999999996,-78.477525,20.0,-1.44,14001,2,0,0,1,1
1254,2,42.844432,-78.606178,42.4,-2.795,14059,2,0,0,1,1
1253,2,43.0871205,-78.9806895,6.88,-3.83,14304,2,0,0,1,1
1252,2,42.9070375,-78.7962435,19.04,-1.83,14211,2,0,0,1,1
1251,2,42.1584945,-78.6949985,24.799999999999997,1.0,14779,0,2,0,1,1
1250,2,43.044365,-78.82520099999999,9.280000000000001,-5.0,14228,2,0,0,1,1
1249,2,43.195699,-78.5734475,15.52,-1.645,14067,2,0,0,1,1
1248,2,42.697700499999996,-78.93477150000001,25.28,-1.61,14085,2,0,0,1,1
15,2,43.0028975,-78.633771,67.19999999999999,0.72,14032,0,2,0,1,1
13,2,43.0131815,-78.643708,22.08,-3.545,14032,2,0,0,1,1
10,2,42.972708499999996,-78.6846375,9.76,0.15500000000000003,14221,2,0,0,1,1
8,2,42.974422000000004,-78.682758,14.24,-2.17,14221,2,0,0,1,1
3,2,42.832173499999996,-78.7537875,25.439999999999998,-1.44,14224,2,0,0,1,1
1239,2,42.7122525,-78.912477,36.32,-2.205,14075,2,0,0,1,1
1179,2,42.9908415,-78.81444149999999,10.08,-4.145,14226,2,0,0,1,1
1178,2,43.0856085,-78.9906075,82.56,-1.045,14304,2,0,0,1,1
1177,2,42.5700195,-79.101182,25.759999999999998,-2.955,14081,2,0,0,1,1
1175,2,43.0202605,-78.5016875,9.280000000000001,-0.33,14001,2,0,0,1,1
1174,2,42.9154955,-78.880067,20.16,-4.029999999999999,14222,2,0,0,1,1
1205,2,42.9222815,-78.68465699999999,4.0,-0.19999999999999998,14043,2,0,0,1,1
1204,2,43.0889195,-79.05019899999999,27.04,-2.455,14303,2,0,0,1,1
1203,2,42.9054785,-78.754284,22.240000000000002,-2.175,14225,2,0,0,1,1
1202,2,42.9564625,-78.712381,21.439999999999998,-0.985,14221,2,0,0,1,1
1200,2,42.9025445,-78.76655249999999,74.4,-4.59,14225,2,0,0,1,1
1199,2,42.8009775,-78.7529945,11.84,-2.44,14224,0,2,0,1,1
1198,2,42.7893755,-78.78952749999999,33.92,-1.985,14127,2,0,0,1,1
1197,2,42.9211045,-78.898454,24.48,-3.3150000000000004,14213,2,0,0,1,1
1196,2,42.210854999999995,-79.47151600000001,6.88,-1.565,14722,2,0,0,1,1
1209,2,42.975308999999996,-78.66721100000001,13.44,-3.3899999999999997,14221,2,0,0,1,1
1193,2,43.1622875,-78.686644,20.32,-2.4699999999999998,14094,2,0,0,1,1
1192,2,43.007678999999996,-78.849137,26.08,-2.61,14150,2,0,0,1,1
1191,2,42.978719999999996,-78.9111935,10.72,-4.205,14150,2,0,0,1,1
1190,2,43.083620999999994,-78.96213900000001,45.12,-0.5499999999999999,14304,2,0,0,1,1
1221,2,42.9186385,-78.714741,21.6,-2.19,14043,2,0,0,1,1
1220,2,42.740106,-78.906168,1.44,-4.28,14075,2,0,0,1,1
1219,2,42.982557,-78.7333575,17.119999999999997,-1.11,14221,2,0,0,1,1
1218,2,42.987359,-78.7914775,14.08,-0.78,14221,2,0,0,1,1
1217,2,42.1152,-79.21125799999999,25.119999999999997,-1.875,14701,2,0,0,1,1
1215,2,43.165454499999996,-78.86532700000001,16.16,-1.94,14132,2,0,0,1,1
1214,2,43.008236999999994,-78.757156,7.84,-2.295,14221,2,0,0,1,1
1213,2,42.8419185,-78.8117815,37.44,-1.535,14220,2,0,0,1,1
1212,2,42.978021,-78.70253249999999,26.72,-2.86,14221,2,0,0,1,1
1211,2,42.7576275,-78.6183565,16.32,-2.75,14052,2,0,0,1,1
1210,2,43.021362499999995,-78.85341349999999,17.12,-1.685,14120,2,0,0,1,1
1194,2,42.976038,-78.911397,50.08,-0.655,14150,2,0,0,1,1
1002,2,42.9253305,-78.7377965,8.64,-0.735,14225,2,0,0,1,1
1001,2,42.8581195,-78.832423,10.24,-3.83,14220,2,0,0,1,1
999,2,42.9330035,-78.83927700000001,18.08,-3.63,14214,2,0,0,1,1
997,2,43.093768999999995,-79.0110045,84.0,-1.125,14301,2,0,0,1,1
1029,2,42.959058999999996,-78.632428,32.96,-1.825,14031,2,0,0,1,1
1028,2,42.6307845,-78.762664,32.480000000000004,-1.4249999999999998,14025,2,0,0,1,1
1027,2,42.6664075,-78.886731,15.52,-1.795,14057,2,0,0,1,1
1025,2,42.2752925,-78.91155699999999,58.4,-3.92,14719,2,0,0,1,1
1024,2,42.9808285,-78.91105400000001,16.96,-1.5,14150,2,0,0,1,1
1023,2,42.843712499999995,-78.782802,9.92,-1.0150000000000001,14224,2,0,0,1,1
1022,2,42.866225,-78.6966885,12.48,-2.315,14043,2,0,0,1,1
1021,2,43.088638,-79.02034,33.76,-2.315,14303,2,0,0,1,1
1020,2,43.048581,-78.990253,46.56,-1.5499999999999998,14072,2,0,0,1,1
1019,2,43.28345,-78.7091015,31.04,-2.22,14108,2,0,0,1,1
1119,2,42.918662,-78.69973949999999,69.6,-0.69,14043,2,0,0,1,1
1017,2,42.351731,-78.452246,15.84,-1.0,14737,2,0,0,1,1
1016,2,42.72461,-78.6536065,31.84,-0.515,14052,0,2,0,1,1
1015,2,42.7055965,-78.65255099999999,33.28,-1.045,14052,0,2,0,1,1
1044,2,42.894915999999995,-78.8818015,38.56,-2.0949999999999998,14201,2,0,0,1,1
1043,2,42.714383,-78.8461655,20.64,-1.625,14075,2,0,0,1,1
1042,2,42.805109,-78.642139,43.52,-0.61,14052,0,2,0,1,1
1041,2,42.6794515,-78.9777075,33.6,-4.02,14047,2,0,0,1,1
1040,2,42.95578999999999,-78.8438975,50.24,-0.53,14216,2,0,0,1,1
1039,2,42.765930499999996,-78.750644,39.68,-1.08,14127,2,0,0,1,1
1038,2,42.905355,-78.8448515,54.72,-4.625,14211,2,0,0,1,1
1037,2,43.347688500000004,-78.5749405,35.2,-2.035,14012,2,0,0,1,1
1036,2,43.001384,-78.833233,40.16,-1.145,14150,2,0,0,1,1
1035,2,42.100442,-79.23061799999999,48.16,-0.575,14701,2,0,0,1,1
1034,2,42.0928915,-79.237642,18.4,-1.2650000000000001,14701,2,0,0,1,1
1018,2,43.226744499999995,-78.7118235,7.199999999999999,-2.7350000000000003,14094,2,0,0,1,1
986,2,42.725714499999995,-78.828821,19.68,1.7349999999999999,14075,0,2,0,1,1
985,2,42.8113415,-78.70146399999999,24.96,-1.5,14224,2,0,0,1,1
984,2,43.168431999999996,-78.7653615,0.96,-2.485,14094,2,0,0,1,1
983,2,43.164058499999996,-78.6968165,54.400000000000006,-2.33,14094,2,0,0,1,1
982,2,43.05512349999999,-78.8040015,16.0,-0.34,14228,0,2,0,1,1
981,2,42.8664105,-78.754374,43.2,-2.405,14224,2,0,0,1,1
979,2,43.034488499999995,-78.725151,38.08,-3.2800000000000002,14051,2,0,0,1,1
978,2,42.825687,-78.7532395,48.16,-2.375,14224,2,0,0,1,1
977,2,42.903937,-78.901161,64.32,-1.235,14201,2,0,0,1,1
976,2,42.973457499999995,-78.83232699999999,24.16,-4.984999999999999,14223,2,0,0,1,1
975,2,42.942254,-78.891784,17.92,-1.9849999999999999,14207,2,0,0,1,1
996,2,42.972837,-78.697019,19.2,-2.8449999999999998,14221,2,0,0,1,1
995,2,43.0265175,-78.8220885,51.04,-1.405,14228,2,0,0,1,1
994,2,42.815806499999994,-78.67177050000001,17.759999999999998,-3.27,14059,2,0,0,1,1
1004,2,42.696667,-78.9935845,15.04,-0.485,14047,2,0,0,1,1
28,2,42.8743195,-78.8441395,29.119999999999997,0.185,14210,0,2,0,1,1
26,2,42.8938335,-78.875677,16.32,-3.0149999999999997,14202,2,0,0,1,1
24,2,43.1175255,-79.03446,14.4,-2.065,14305,2,0,0,1,1
21,2,42.88482,-78.8195745,60.32,-1.8900000000000001,14206,2,0,0,1,1
19,2,42.7322185,-78.7523435,29.12,-1.455,14127,2,0,0,1,1
18,2,43.2419465,-78.71198949999999,17.6,-2.94,14094,2,0,0,1,1
991,2,43.2396165,-78.5672735,20.48,-1.86,14067,2,0,0,1,1
1013,2,42.7617785,-78.6415685,46.4,0.81,14052,0,2,0,1,1
1012,2,42.532332499999995,-78.519106,38.400000000000006,-2.895,14134,0,0,2,1,1
1011,2,43.1301925,-78.8334615,18.72,-1.825,14132,2,0,0,1,1
1010,2,43.024249,-78.49622199999999,5.6000000000000005,1.17,14001,2,0,0,1,1
1009,2,43.144614,-78.79622599999999,29.28,-2.5949999999999998,14094,2,0,0,1,1
1008,2,42.884679,-78.8039865,53.28,-2.205,14206,2,0,0,1,1
1007,2,43.111486,-78.685109,58.879999999999995,-4.175,14094,2,0,0,1,1
1005,2,42.8822555,-78.6767785,43.2,-2.205,14086,2,0,0,1,1
993,2,42.96925349999999,-78.6517825,19.04,-1.985,14031,2,0,0,1,1
1092,2,42.75466,-78.7320395,16.0,-2.1550000000000002,14127,2,0,0,1,1
1091,2,43.1754355,-78.8010105,17.919999999999998,-3.58,14094,2,0,0,1,1
1090,2,43.197582999999995,-78.7537325,14.719999999999999,-1.9849999999999999,14094,2,0,0,1,1
1088,2,42.7552395,-78.8351905,5.92,-2.125,14075,2,0,0,1,1
1087,2,42.771681,-78.8238535,31.84,-3.095,14075,2,0,0,1,1
1086,2,42.6456825,-78.9724295,21.28,-3.035,14006,2,0,0,1,1
1085,2,43.0476065,-78.889995,23.04,-1.5150000000000001,14120,2,0,0,1,1
1084,2,42.758643,-78.8358045,15.2,-0.75,14075,2,0,0,1,1
1083,2,42.8038885,-78.7283525,10.4,-0.9249999999999999,14127,2,0,0,1,1
1082,2,43.1999905,-78.549224,43.2,-1.6549999999999998,14067,0,0,2,1,1
1079,2,42.799355500000004,-78.8291515,17.28,-1.27,14219,2,0,0,1,1
1078,2,42.118776999999994,-79.7537925,16.799999999999997,-1.6400000000000001,14724,2,0,0,1,1
1109,2,43.340064,-78.696765,16.64,-1.955,14028,2,0,0,1,1
1108,2,42.838648,-78.7888145,24.32,-2.1100000000000003,14224,2,0,0,1,1
1033,2,43.151402,-78.6242355,14.399999999999999,-1.295,14094,0,2,0,1,1
1106,2,43.0576005,-78.8879705,11.52,-1.2850000000000001,14120,2,0,0,1,1
1105,2,42.3684865,-78.691985,10.24,-1.6099999999999999,14729,2,0,0,1,1
1103,2,42.900882499999994,-78.5928455,50.24,-1.285,14086,2,0,0,1,1
1102,2,43.163782999999995,-78.70079849999999,48.8,0.11000000000000001,14094,2,0,0,1,1
1101,2,42.7671485,-78.79084549999999,24.799999999999997,-2.3449999999999998,14127,2,0,0,1,1
1099,2,42.96979,-78.696821,32.8,-3.485,14221,2,0,0,1,1
1098,2,42.978607,-78.78553600000001,92.8,-3.375,14226,2,0,0,1,1
1097,2,42.7568205,-78.60798299999999,20.16,-2.045,14052,2,0,0,1,1
1096,2,42.864987,-78.7436075,14.08,-0.3,14227,2,0,0,1,1
1094,2,42.9008285,-78.8932875,29.92,-2.175,14213,2,0,0,1,1
1125,2,42.829421999999994,-78.767709,11.04,-0.765,14224,2,0,0,1,1
1124,2,42.921882999999994,-78.83299199999999,10.08,-0.75,14215,2,0,0,1,1
1122,2,43.1881565,-78.6753075,27.04,-1.7200000000000002,14094,2,0,0,1,1
1121,2,42.932756999999995,-78.7194675,13.6,-1.0,14225,2,0,0,1,1
1120,2,42.838103000000004,-78.8478705,22.08,-3.81,14218,2,0,0,1,1
1107,2,43.063683999999995,-78.8350345,13.280000000000001,-1.3599999999999999,14120,2,0,0,1,1
845,2,42.956008,-78.865511,16.8,-0.9199999999999999,14216,2,0,0,1,1
1031,2,42.758979,-78.61596399999999,6.88,-1.7650000000000001,14052,2,0,0,1,1
1030,2,42.754594,-78.87943899999999,44.0,-1.9700000000000002,14075,2,0,0,1,1
1061,2,43.087748,-78.866062,38.56,-2.36,14120,2,0,0,1,1
1060,2,42.750823999999994,-78.81174999999999,60.48,-0.030000000000000013,14075,0,2,0,1,1
1059,2,43.021585,-78.968516,16.32,-0.3,14072,2,0,0,1,1
1058,2,42.8727015,-78.64057349999999,25.12,-2.05,14086,2,0,0,1,1
1056,2,43.048509499999994,-78.874123,14.559999999999999,-0.485,14120,2,0,0,1,1
1054,2,42.891768,-78.856554,32.32,-1.5,14204,2,0,0,1,1
1053,2,43.037808999999996,-78.973039,14.559999999999999,-0.845,14072,2,0,0,1,1
1052,2,42.6882595,-78.51455999999999,27.84,-0.47,14080,0,2,0,1,1
1051,2,42.119939,-79.52579399999999,41.44,-1.08,14781,2,0,0,1,1
1050,2,42.7739895,-78.85892150000001,41.120000000000005,-4.529999999999999,14075,2,0,0,1,1
1049,2,43.0201555,-78.656064,12.32,-0.86,14032,2,0,0,1,1
1093,2,42.8879285,-78.7611945,12.64,-0.375,14227,2,0,0,1,1
1047,2,43.280489,-78.7069255,26.72,-1.47,14108,2,0,0,1,1
1046,2,42.9783,-78.8837365,20.0,-0.72,14217,2,0,0,1,1
1077,2,42.853203,-78.787964,29.119999999999997,-2.78,14224,2,0,0,1,1
1074,2,43.0387015,-78.7684975,29.439999999999998,-2.3899999999999997,14228,2,0,0,1,1
1073,2,42.818284500000004,-78.810133,9.760000000000002,-0.31499999999999995,14218,2,0,0,1,1
1072,2,42.832198500000004,-78.605961,17.12,-0.83,14059,2,0,0,1,1
1071,2,42.393593499999994,-78.60833099999999,9.92,-2.7199999999999998,14171,2,0,0,1,1
1070,2,42.8688765,-78.8508545,43.519999999999996,-1.145,14210,0,2,0,1,1
1069,2,42.876276,-78.8057805,156.95999999999998,-2.985,14206,0,2,0,1,1
1068,2,42.9013025,-78.60778049999999,35.84,-0.765,14086,2,0,0,1,1
1067,2,42.8389665,-78.67299299999999,15.2,-1.08,14059,2,0,0,1,1
1066,2,42.080447,-79.2613605,31.04,-1.2000000000000002,14701,2,0,0,1,1
1065,2,42.280632999999995,-78.5838115,11.2,-1.785,14731,2,0,0,1,1
1063,2,42.988491999999994,-78.662037,54.08,-3.34,14221,2,0,0,1,1
1062,2,42.959421,-78.87405,29.12,-2.535,14217,2,0,0,1,1
1048,2,42.007728,-79.00050049999999,94.4,-1.395,14738,0,2,0,1,1
377,2,42.9969255,-78.87499600000001,25.759999999999998,-6.205,14150,2,0,0,1,1
373,2,43.163625499999995,-78.665544,16.64,-2.455,14094,2,0,0,1,1
370,2,42.6228675,-78.68232549999999,18.56,-1.515,14025,2,0,0,1,1
369,2,43.2643075,-79.03939399999999,23.52,-2.845,14174,2,0,0,1,1
368,2,42.9047535,-78.876125,34.56,-4.08,14222,2,0,0,1,1
365,2,42.879346999999996,-78.839561,17.919999999999998,-2.815,14210,2,0,0,1,1
364,2,42.819196,-78.78411299999999,47.2,-2.8899999999999997,14224,2,0,0,1,1
387,2,42.902265,-78.8747825,15.84,-5.5649999999999995,14222,2,0,0,1,1
384,2,42.7992265,-78.657941,36.480000000000004,-1.935,14059,0,0,2,1,1
110,2,42.9120455,-78.84662900000001,27.04,-2.5149999999999997,14208,2,0,0,1,1
108,2,43.0005675,-78.72499049999999,59.040000000000006,-0.345,14221,2,0,0,1,1
107,2,43.019715,-78.6968345,14.719999999999999,-0.9500000000000001,14051,2,0,0,1,1
689,2,43.179059499999994,-78.90261050000001,19.520000000000003,-2.215,14131,2,0,0,1,1
101,2,42.5786985,-79.107304,36.32,-2.175,14081,2,0,0,1,1
99,2,42.8715105,-78.863154,41.12,-1.8900000000000001,14204,2,0,0,1,1
406,2,42.649350999999996,-78.58027899999999,29.92,-1.155,14080,2,0,0,1,1
404,2,42.8752315,-78.70895999999999,27.52,-2.155,14043,2,0,0,1,1
403,2,42.947880999999995,-78.829527,29.92,-1.81,14214,2,0,0,1,1
402,2,42.9473315,-78.834912,39.68,-0.425,14214,2,0,0,1,1
398,2,42.960364999999996,-78.899987,31.519999999999996,-2.88,14207,2,0,0,1,1
397,2,42.94502,-78.7639705,11.2,-0.6399999999999999,14225,2,0,0,1,1
395,2,42.8293905,-78.6331185,14.24,-1.5,14059,2,0,0,1,1
394,2,42.9632065,-78.8038995,34.08,-2.155,14226,2,0,0,1,1
393,2,42.783562,-78.7904355,48.32,-4.3149999999999995,14219,2,0,0,1,1
392,2,43.253085,-78.738145,42.88,-1.125,14094,2,0,0,1,1
104,2,42.9188085,-78.7336635,20.0,-1.9700000000000002,14225,2,0,0,1,1
308,2,42.841127,-78.5517015,14.24,-0.575,14102,2,0,0,1,1
321,2,42.9172115,-78.75406050000001,19.68,-1.4849999999999999,14225,2,0,0,1,1
320,2,42.7472255,-78.7617325,69.12,-2.72,14127,0,2,0,1,1
125,2,43.17488,-78.61201399999999,18.72,-1.02,14094,2,0,0,1,1
124,2,42.92745,-78.839943,43.84,-2.55,14214,2,0,0,1,1
123,2,42.130257,-79.2098415,57.76,-4.33,14701,2,0,0,1,1
118,2,42.9498205,-78.75935100000001,16.0,-2.265,14225,2,0,0,1,1
117,2,43.039778,-78.696887,22.72,-2.035,14051,2,0,0,1,1
115,2,42.73814,-78.641514,35.36,-0.375,14052,0,2,0,1,1
341,2,42.840765,-78.82386149999999,14.239999999999998,-1.2650000000000001,14220,2,0,0,1,1
340,2,43.0242195,-78.96510549999999,51.68,-2.405,14072,2,0,0,1,1
338,2,43.074670999999995,-78.87413649999999,14.399999999999999,-0.41000000000000003,14120,2,0,0,1,1
379,2,42.0164445,-78.4178,76.80000000000001,-0.015000000000000013,14760,0,2,0,1,1
329,2,43.084396999999996,-78.8829725,21.759999999999998,-2.08,14120,2,0,0,1,1
324,2,43.101029999999994,-79.04684499999999,26.72,-3.4349999999999996,14301,2,0,0,1,1
363,2,43.177066499999995,-78.72322500000001,17.119999999999997,-2.875,14094,2,0,0,1,1
359,2,42.9392585,-78.77364700000001,20.96,-2.5650000000000004,14225,2,0,0,1,1
358,2,42.957793499999994,-78.768979,15.68,-0.7849999999999999,14226,2,0,0,1,1
353,2,42.952644,-78.86044799999999,12.96,-0.13999999999999999,14216,2,0,0,1,1
352,2,42.6962775,-78.762929,34.56,-1.58,14127,2,0,0,1,1
350,2,42.9627945,-78.894166,68.16,-1.27,14207,2,0,0,1,1
349,2,43.1784275,-78.80169749999999,9.6,-3.205,14094,2,0,0,1,1
346,2,42.903060499999995,-78.8502415,47.68,-0.935,14211,2,0,0,1,1
342,2,42.907126,-78.7620995,48.480000000000004,0.575,14225,0,2,0,1,1
96,2,42.937065000000004,-78.70165449999999,28.64,-1.6900000000000002,14225,2,0,0,1,1
382,2,43.161571499999994,-78.800171,29.92,-2.795,14094,2,0,0,1,1
333,2,42.9202515,-78.884029,11.52,-7.55,14213,2,0,0,1,1
442,2,42.961798,-78.7556645,13.280000000000001,-1.52,14221,2,0,0,1,1
441,2,43.145771999999994,-78.538839,52.16,-4.925,14067,2,0,0,1,1
440,2,42.846279499999994,-78.86049750000001,48.8,-1.545,14203,0,0,2,1,1
439,2,42.7614655,-78.651781,38.72,-1.285,14052,0,2,0,1,1
437,2,42.54074,-79.165095,57.760000000000005,-0.64,14136,2,0,0,1,1
435,2,43.1642545,-78.70963699999999,42.400000000000006,-0.44,14094,2,0,0,1,1
472,2,42.8311935,-78.72619549999999,15.52,-2.14,14224,2,0,0,1,1
469,2,42.9612465,-78.845132,12.8,-0.375,14223,2,0,0,1,1
467,2,43.032253999999995,-78.867991,16.32,-2.2,14120,2,0,0,1,1
466,2,42.711763,-78.5879705,9.76,-3.8600000000000003,14139,2,0,0,1,1
465,2,42.7919775,-78.62129100000001,23.84,-1.2349999999999999,14052,2,0,0,1,1
464,2,42.707817,-78.930663,11.68,-0.7999999999999999,14085,2,0,0,1,1
391,2,43.2532955,-78.72397000000001,22.880000000000003,-1.705,14108,2,0,0,1,1
459,2,43.0189335,-78.9600665,20.8,-1.86,14072,2,0,0,1,1
455,2,42.854442500000005,-78.697127,14.399999999999999,-0.845,14224,2,0,0,1,1
454,2,43.1214245,-78.94234900000001,25.44,-1.5299999999999998,14304,2,0,0,1,1
490,2,43.166203499999995,-78.66512549999999,13.92,-0.58,14094,2,0,0,1,1
489,2,43.181968,-78.7436195,29.76,-2.7,14094,2,0,0,1,1
485,2,42.797163999999995,-78.82154399999999,18.4,-1.3900000000000001,14219,2,0,0,1,1
483,2,43.091402,-78.96912,18.4,-2.05,14304,2,0,0,1,1
482,2,43.111205,-78.78272799999999,7.2,-4.155,14094,2,0,0,1,1
481,2,42.099189499999994,-79.24088599999999,44.48,-0.265,14701,2,0,0,1,1
480,2,42.727559,-78.65260699999999,76.64,-0.265,14052,0,2,0,1,1
478,2,42.0737315,-78.49332799999999,38.239999999999995,-1.8450000000000002,14706,2,0,0,1,1
476,2,43.127860999999996,-79.040256,17.119999999999997,-1.0,14305,2,0,0,1,1
475,2,43.000082,-78.798465,18.88,-2.3449999999999998,14261,2,0,0,1,1
461,2,42.7159165,-78.6230825,46.72,-1.285,14052,0,2,0,1,1
425,2,42.918938999999995,-78.859448,46.08,-1.0,14209,2,0,0,1,1
423,2,42.9270695,-78.83202800000001,16.48,-1.3900000000000001,14215,2,0,0,1,1
422,2,43.039041499999996,-78.8136435,13.6,-1.06,14228,2,0,0,1,1
420,2,42.201234,-78.61982850000001,47.84,-2.9699999999999998,14741,2,0,0,1,1
419,2,42.9224555,-78.72102749999999,11.52,-0.985,14043,2,0,0,1,1
418,2,43.005209,-78.637442,14.4,-1.2000000000000002,14032,2,0,0,1,1
417,2,42.756408,-78.8865485,22.72,-1.155,14075,2,0,0,1,1
416,2,42.9056885,-78.8310405,25.439999999999998,-1.9849999999999999,14211,2,0,0,1,1
414,2,42.9468995,-78.6980825,21.119999999999997,-1.4849999999999999,14225,2,0,0,1,1
413,2,43.0013595,-78.7399825,1.44,-3.845,14221,2,0,0,1,1
432,2,43.014303,-78.923166,28.32,-1.485,14072,2,0,0,1,1
92,2,43.099273999999994,-78.95029099999999,17.759999999999998,-1.25,14304,2,0,0,1,1
443,2,42.5555715,-78.752374,6.08,-3.08,14141,2,0,0,1,1
86,2,42.975372,-78.6705855,43.2,-6.595000000000001,14221,2,0,0,1,1
431,2,42.486138999999994,-79.3287795,49.12,-2.06,14048,2,0,0,1,1
430,2,42.968554999999995,-78.7671755,63.04,-0.405,14221,2,0,0,1,1
427,2,42.989781,-78.9194715,108.47999999999999,0.22,14150,0,2,0,1,1
426,2,42.970085,-78.8787945,41.599999999999994,-2.08,14217,2,0,0,1,1
453,2,42.9289905,-78.884823,9.92,-1.455,14213,2,0,0,1,1
452,2,43.00174199999999,-78.88149899999999,16.0,-1.11,14150,2,0,0,1,1
451,2,42.718047,-78.943738,21.6,-4.75,14085,2,0,0,1,1
450,2,42.781955999999994,-78.788174,16.32,-1.8599999999999999,14127,2,0,0,1,1
449,2,42.990364,-78.47769650000001,19.36,-1.485,14001,2,0,0,1,1
448,2,43.0565455,-78.7245585,16.64,-3.1399999999999997,14228,2,0,0,1,1
446,2,42.7224655,-78.5375935,10.719999999999999,-1.77,14139,2,0,0,1,1
444,2,42.555156499999995,-78.7599805,13.76,-2.875,14141,2,0,0,1,1
89,2,43.056464500000004,-78.900469,27.36,-1.215,14120,2,0,0,1,1
1257,2,42.986582,-78.8732395,21.439999999999998,-2.19,14217,2,0,0,1,1
1256,2,42.987545999999995,-78.77762949999999,15.84,-0.92,14221,2,0,0,1,1
188,2,43.046996,-78.8845475,14.56,-0.34500000000000003,14120,2,0,0,1,1
